runName,architecture,optuna_trial,status,dense_layers,dense_units_1,dense_units_2,dropout_rate,optimizer,learning_rate,weight_decay,batch_size,epochs,accuracy,val_accuracy,loss,val_loss,best_val_loss,accuracy_train,accuracy_val,precision_train,precision_val,recall_train,recall_val,f1_train,f1_val,experiment_id,run_id,augmentation,stage,start_time,end_time
"InceptionResNetV2 | dl:2, du1:256, du2:128, dr:0.5, opt:AdamW, lr:0.0009961392954564692, wd:1.0713009514005224e-05, bs:16",InceptionResNetV2,68.0,pruned,2,256.0,128.0,0.5,AdamW,0.0009961392954564,1.0713009514005224e-05,16,8.0,0.5830280780792236,0.5878048539161682,1.0348836183547974,0.9355598092079164,,,,,,,,,,2,95f8ee09399042949f3ffdc22324fc95,True,hyperparameter_optimization,2026-08-06 08:45:37.977000+00:00,2026-08-06 09:01:44.586000+00:00
"InceptionResNetV2 | dl:2, du1:512, du2:64, dr:0.5, opt:AdamW, lr:0.0005275340809992385, wd:0.0011635055825453952, bs:16",InceptionResNetV2,67.0,pruned,2,512.0,64.0,0.5,AdamW,0.0005275340809992,0.0011635055825453,16,8.0,0.5958486199378967,0.6121951341629028,1.0049182176589966,0.9348898530006408,,,,,,,,,,2,ae7fbf735e0e47d782d6586bb9964355,True,hyperparameter_optimization,2026-08-06 08:29:28.879000+00:00,2026-08-06 08:45:36.782000+00:00
"InceptionResNetV2 | dl:2, du1:512, du2:512, dr:0.5, opt:AdamW, lr:0.00041776854858692296, wd:8.543174376252859e-05, bs:16",InceptionResNetV2,66.0,pruned,2,512.0,512.0,0.5,AdamW,0.0004177685485869,8.543174376252859e-05,16,9.0,0.6452991366386414,0.6365853548049927,0.8366528749465942,0.8909932374954224,,,,,,,,,,2,c7fe6bf3c63741188ac1be1391e92fe8,True,hyperparameter_optimization,2026-08-06 08:11:22.585000+00:00,2026-08-06 08:29:27.659000+00:00
"InceptionResNetV2 | dl:2, du1:512, du2:512, dr:0.5, opt:AdamW, lr:0.0006723305864599207, wd:5.085479841194489e-06, bs:16",InceptionResNetV2,65.0,pruned,2,512.0,512.0,0.5,AdamW,0.0006723305864599,5.085479841194489e-06,16,8.0,0.6190476417541504,0.5682926774024963,0.9145885705947876,0.9542720317840576,,,,,,,,,,2,29b4754be3ef49a8943309a6653ae16e,True,hyperparameter_optimization,2026-08-06 07:55:15.920000+00:00,2026-08-06 08:11:21.383000+00:00
"InceptionResNetV2 | dl:2, du1:512, du2:512, dr:0.5, opt:AdamW, lr:0.0009032091384765469, wd:1.8157452401300306e-05, bs:16",InceptionResNetV2,64.0,completed,2,512.0,512.0,0.5,AdamW,0.0009032091384765,1.8157452401300303e-05,16,34.0,0.8003662824630737,0.6463414430618286,0.5208297371864319,0.8263519406318665,0.8074228167533875,0.8241758241758241,0.6585365853658537,0.8342325716312478,0.6650984107058944,0.8241758241758241,0.6585365853658537,0.8230219461878329,0.6585867823728415,2,367947e489d3459a97274564be3b8b98,True,hyperparameter_optimization,2026-08-06 06:42:30.970000+00:00,2026-08-06 07:55:14.686000+00:00
"InceptionResNetV2 | dl:2, du1:512, du2:512, dr:0.4, opt:Adam, lr:0.0003842842899090789, bs:16",InceptionResNetV2,63.0,completed,2,512.0,512.0,0.4,Adam,0.000384284289909,,16,25.0,0.8431013226509094,0.6634146571159363,0.4213533401489258,0.8842039704322815,0.8013437390327454,0.8162393162393162,0.6414634146341464,0.8205920108825606,0.6443735105452538,0.8162393162393162,0.6414634146341464,0.8147552010849751,0.6396219826993292,2,8d01fb9c25f842dd89ce3e061c022c34,True,hyperparameter_optimization,2026-08-06 05:48:12.746000+00:00,2026-08-06 06:42:29.705000+00:00
"InceptionResNetV2 | dl:2, du1:512, du2:512, dr:0.5, opt:AdamW, lr:0.00021476968244149122, wd:9.644767939041667e-06, bs:16",InceptionResNetV2,62.0,pruned,2,512.0,512.0,0.5,AdamW,0.0002147696824414,9.644767939041668e-06,16,9.0,0.6538461446762085,0.6243902444839478,0.8422971367835999,0.8990245461463928,,,,,,,,,,2,cfb5a537f0b24afbafb8a96bfefae8da,True,hyperparameter_optimization,2026-08-06 05:29:50.677000+00:00,2026-08-06 05:48:11.452000+00:00
"InceptionResNetV2 | dl:2, du1:128, du2:64, dr:0.5, opt:AdamW, lr:0.00035448318326341486, wd:2.414295793623995e-06, bs:16",InceptionResNetV2,61.0,pruned,2,128.0,64.0,0.5,AdamW,0.0003544831832634,2.414295793623995e-06,16,8.0,0.509768009185791,0.5804877877235413,1.1232287883758545,1.0173814296722412,,,,,,,,,,2,59804390857448759cf460149065e1f3,True,hyperparameter_optimization,2026-08-06 05:13:28.983000+00:00,2026-08-06 05:29:49.394000+00:00
"InceptionResNetV2 | dl:2, du1:64, du2:512, dr:0.5, opt:AdamW, lr:0.0008262923891740539, wd:0.00013032537837122032, bs:32",InceptionResNetV2,60.0,pruned,2,64.0,512.0,0.5,AdamW,0.000826292389174,0.0001303253783712,32,8.0,0.5683760643005371,0.6097561120986938,1.0027453899383545,0.9815509915351868,,,,,,,,,,2,134a09bef0864d9b947218101cf111a5,True,hyperparameter_optimization,2026-08-06 04:53:10.883000+00:00,2026-08-06 05:13:27.642000+00:00
"InceptionResNetV2 | dl:2, du1:512, du2:512, dr:0.5, opt:AdamW, lr:0.0006110551434184072, wd:0.008062684591426042, bs:16",InceptionResNetV2,59.0,completed,2,512.0,512.0,0.5,AdamW,0.0006110551434184,0.008062684591426,16,26.0,0.7918192744255066,0.6536585092544556,0.5190553069114685,0.844553530216217,0.810209333896637,0.7912087912087912,0.6414634146341464,0.8007620527545362,0.6482587787766725,0.7912087912087912,0.6414634146341464,0.790068964953687,0.6406025236057205,2,e56b207064e84380916048535dcfd322,True,hyperparameter_optimization,2026-08-06 03:57:08.663000+00:00,2026-08-06 04:53:09.436000+00:00
"InceptionResNetV2 | dl:2, du1:512, du2:512, dr:0.5, opt:AdamW, lr:0.00045922468621244466, wd:7.494827816843345e-06, bs:16",InceptionResNetV2,58.0,completed,2,512.0,512.0,0.5,AdamW,0.0004592246862124,7.494827816843345e-06,16,25.0,0.8046398162841797,0.6463414430618286,0.5314009189605713,0.8306488990783691,0.806706964969635,0.8034188034188035,0.6609756097560976,0.8065170860663202,0.6617342122544358,0.8034188034188035,0.6609756097560976,0.8014412947240732,0.6601135795338323,2,2b21386c230842339ee64b1a4f7ea15d,True,hyperparameter_optimization,2026-08-06 03:02:07.196000+00:00,2026-08-06 03:57:07.356000+00:00
"InceptionResNetV2 | dl:2, du1:512, du2:512, dr:0.5, opt:AdamW, lr:2.6188573588925103e-05, wd:3.427433682416991e-05, bs:16",InceptionResNetV2,57.0,pruned,2,512.0,512.0,0.5,AdamW,2.6188573588925103e-05,3.427433682416991e-05,16,8.0,0.5244200229644775,0.6146341562271118,1.1707261800765991,1.0041558742523191,,,,,,,,,,2,4e968b81acf24eb29bfc5cb128f705e4,True,hyperparameter_optimization,2026-08-06 02:46:01.434000+00:00,2026-08-06 03:02:05.813000+00:00
"InceptionResNetV2 | dl:2, du1:512, du2:512, dr:0.5, opt:AdamW, lr:0.000805356358549259, wd:1.3481734525211947e-06, bs:16",InceptionResNetV2,56.0,pruned,2,512.0,512.0,0.5,AdamW,0.0008053563585492,1.3481734525211947e-06,16,9.0,0.6208791136741638,0.6365853548049927,0.8899932503700256,0.8638292551040649,,,,,,,,,,2,b947194a548448108d558b61d5f823b5,True,hyperparameter_optimization,2026-08-06 02:27:40.734000+00:00,2026-08-06 02:46:00.082000+00:00
"InceptionResNetV2 | dl:2, du1:512, du2:512, dr:0.5, opt:AdamW, lr:0.0006667757025973529, wd:1.8895021093780945e-05, bs:16",InceptionResNetV2,55.0,completed,2,512.0,512.0,0.5,AdamW,0.0006667757025973,1.8895021093780945e-05,16,26.0,0.771672785282135,0.6707317233085632,0.5659244060516357,0.8152022361755371,0.808797299861908,0.8089133089133089,0.6414634146341464,0.8089890674990096,0.6417311217696199,0.8089133089133089,0.6414634146341464,0.8067296089695613,0.6393307264715914,2,0f777d2bb5df49cfb74bfdf69644ab45,True,hyperparameter_optimization,2026-08-06 01:31:04.481000+00:00,2026-08-06 02:27:39.377000+00:00
"InceptionResNetV2 | dl:2, du1:512, du2:512, dr:0.5, opt:AdamW, lr:0.000788355566865711, wd:1.578484030140255e-05, bs:16",InceptionResNetV2,54.0,completed,2,512.0,512.0,0.5,AdamW,0.0007883555668657,1.578484030140255e-05,16,24.0,0.7777777910232544,0.6560975313186646,0.5746799111366272,0.8131309151649475,0.7863976955413818,0.78998778998779,0.6658536585365854,0.7887378980564712,0.6642444334768495,0.78998778998779,0.6658536585365854,0.7874392676487988,0.6644378357259978,2,3dc5e76f8fe24139b7f950b080ffb4e0,True,hyperparameter_optimization,2026-08-06 00:38:04.037000+00:00,2026-08-06 01:31:03.099000+00:00
"InceptionResNetV2 | dl:1, du1:512, dr:0.5, opt:AdamW, lr:0.00014337436506763485, wd:2.809002475072079e-05, bs:16",InceptionResNetV2,53.0,pruned,1,512.0,,0.5,AdamW,0.0001433743650676,2.809002475072079e-05,16,9.0,0.7081807255744934,0.6292682886123657,0.740195095539093,0.8758293390274048,,,,,,,,,,2,78214f0477784a239d7ef22cfef49ff4,True,hyperparameter_optimization,2026-08-06 00:20:01.645000+00:00,2026-08-06 00:38:02.577000+00:00
"InceptionResNetV2 | dl:2, du1:512, du2:128, dr:0.4, opt:AdamW, lr:0.0007067755978869367, wd:7.917215211874802e-06, bs:16",InceptionResNetV2,52.0,pruned,2,512.0,128.0,0.4,AdamW,0.0007067755978869,7.917215211874802e-06,16,9.0,0.6581196784973145,0.6390243768692017,0.8635274767875671,0.8657829761505127,,,,,,,,,,2,196409bde9534f6ba95aa1abd05d987a,True,hyperparameter_optimization,2026-08-06 00:01:56.569000+00:00,2026-08-06 00:20:00.242000+00:00
"InceptionResNetV2 | dl:2, du1:64, du2:512, dr:0.5, opt:Adam, lr:1.0552970606444362e-05, bs:16",InceptionResNetV2,51.0,pruned,2,64.0,512.0,0.5,Adam,1.0552970606444362e-05,,16,8.0,0.3137973248958587,0.4000000059604645,1.6608816385269165,1.5710304975509644,,,,,,,,,,2,454c87fee560409db831b91605c0af73,True,hyperparameter_optimization,2026-08-05 23:45:54.600000+00:00,2026-08-06 00:01:55.045000+00:00
"InceptionResNetV2 | dl:2, du1:256, du2:256, dr:0.5, opt:AdamW, lr:0.000521048433309242, wd:2.900329282672802e-06, bs:32",InceptionResNetV2,50.0,pruned,2,256.0,256.0,0.5,AdamW,0.0005210484333092,2.900329282672802e-06,32,9.0,0.5976800918579102,0.6317073106765747,0.949425995349884,0.8984886407852173,,,,,,,,,,2,2561d483c06c48b7aa42346694eded8b,True,hyperparameter_optimization,2026-08-05 23:23:24.442000+00:00,2026-08-05 23:45:53.348000+00:00
"InceptionResNetV2 | dl:1, du1:512, dr:0.2, opt:AdamW, lr:0.0002745699390366481, wd:3.1854110516427365e-07, bs:16",InceptionResNetV2,49.0,pruned,1,512.0,,0.2,AdamW,0.0002745699390366,3.1854110516427365e-07,16,9.0,0.7777777910232544,0.6439024209976196,0.5666752457618713,0.860519289970398,,,,,,,,,,2,f9524a8b89284096835327cb9075accf,True,hyperparameter_optimization,2026-08-05 23:05:18.957000+00:00,2026-08-05 23:23:22.961000+00:00
"InceptionResNetV2 | dl:2, du1:512, du2:512, dr:0.5, opt:AdamW, lr:0.0006782492692753547, wd:7.844291877416e-06, bs:16",InceptionResNetV2,48.0,completed,2,512.0,512.0,0.5,AdamW,0.0006782492692753,7.844291877416e-06,16,23.0,0.7686202526092529,0.6536585092544556,0.6060160398483276,0.8139811158180237,0.7892109155654907,0.7832722832722833,0.6585365853658537,0.7851190355432764,0.6596006820522382,0.7832722832722833,0.6585365853658537,0.7805159837545501,0.6578403415367606,2,2890cb62f8d24c0eac4837276150aeec,True,hyperparameter_optimization,2026-08-05 22:14:45.804000+00:00,2026-08-05 23:05:17.662000+00:00
"InceptionResNetV2 | dl:2, du1:64, du2:256, dr:0.5, opt:AdamW, lr:0.0007509909157434672, wd:1.596444226546102e-05, bs:16",InceptionResNetV2,47.0,pruned,2,64.0,256.0,0.5,AdamW,0.0007509909157434,1.596444226546102e-05,16,8.0,0.5702075958251953,0.5731707215309143,1.019583225250244,0.9790107607841492,,,,,,,,,,2,9b9c200b5e2f4d92baff9168651bf4b6,True,hyperparameter_optimization,2026-08-05 21:58:42.140000+00:00,2026-08-05 22:14:44.290000+00:00
"InceptionResNetV2 | dl:2, du1:512, du2:512, dr:0.5, opt:AdamW, lr:0.0009949751504522307, wd:3.6108037587924684e-06, bs:16",InceptionResNetV2,46.0,pruned,2,512.0,512.0,0.5,AdamW,0.0009949751504522,3.610803758792469e-06,16,9.0,0.6159951090812683,0.6365853548049927,0.9389705657958984,0.8878167867660522,,,,,,,,,,2,f14670fcabc646a88e1f81386d90c7bb,True,hyperparameter_optimization,2026-08-05 21:40:23.644000+00:00,2026-08-05 21:58:40.879000+00:00
"InceptionResNetV2 | dl:2, du1:512, du2:512, dr:0.5, opt:AdamW, lr:0.0007684838133002719, wd:2.655971196537898e-05, bs:16",InceptionResNetV2,44.0,pruned,2,512.0,512.0,0.5,AdamW,0.0007684838133002,2.655971196537898e-05,16,9.0,0.6465201377868652,0.6414633989334106,0.8924634456634521,0.8615374565124512,,,,,,,,,,2,2f632094a64b4a65ad4e808dffbc6c7d,True,hyperparameter_optimization,2026-08-05 21:17:11.221000+00:00,2026-08-05 21:35:09.626000+00:00
"InceptionResNetV2 | dl:2, du1:512, du2:512, dr:0.5, opt:AdamW, lr:0.0008638833613232211, wd:1.2292967602784435e-05, bs:16",InceptionResNetV2,43.0,pruned,2,512.0,512.0,0.5,AdamW,0.0008638833613232,1.2292967602784436e-05,16,9.0,0.6385836601257324,0.6317073106765747,0.8684467077255249,0.8681868314743042,,,,,,,,,,2,561a9bc864cb4c17be66c32807ee293e,True,hyperparameter_optimization,2026-08-05 20:59:14.470000+00:00,2026-08-05 21:17:09.789000+00:00
"InceptionResNetV2 | dl:2, du1:128, du2:512, dr:0.5, opt:AdamW, lr:0.00046733802926862, wd:9.382801397291926e-06, bs:32",InceptionResNetV2,42.0,pruned,2,128.0,512.0,0.5,AdamW,0.0004673380292686,9.382801397291926e-06,32,8.0,0.6196581125259399,0.6195122003555298,0.9049161076545716,0.9332669973373412,,,,,,,,,,2,42be7dd00a6b4982bce5af850a05d883,True,hyperparameter_optimization,2026-08-05 20:39:18.319000+00:00,2026-08-05 20:59:13.098000+00:00
"InceptionResNetV2 | dl:1, du1:512, dr:0.5, opt:Adam, lr:6.360494530921319e-05, bs:16",InceptionResNetV2,41.0,pruned,1,512.0,,0.5,Adam,6.360494530921319e-05,,16,8.0,0.6678876876831055,0.6048780679702759,0.8487463593482971,0.9293438196182252,,,,,,,,,,2,1c3a7c971c4e4ccd94bef4e43a68bde2,True,hyperparameter_optimization,2026-08-05 20:23:22.183000+00:00,2026-08-05 20:39:16.963000+00:00
"InceptionResNetV2 | dl:2, du1:256, du2:512, dr:0.4, opt:AdamW, lr:0.0007036986373528244, wd:2.4916490535020948e-05, bs:16",InceptionResNetV2,40.0,completed,2,256.0,512.0,0.4,AdamW,0.0007036986373528,2.4916490535020948e-05,16,19.0,0.7722832560539246,0.6487804651260376,0.5722156763076782,0.8744544982910156,0.812645435333252,0.7551892551892552,0.6682926829268293,0.7659935664616754,0.6739704940567566,0.7551892551892552,0.6682926829268293,0.7533136866746252,0.6678622147068197,2,986c6f9366494b5ebb6e179895fe2894,True,hyperparameter_optimization,2026-08-05 19:41:26.695000+00:00,2026-08-05 20:23:21.095000+00:00
"InceptionResNetV2 | dl:1, du1:512, dr:0.5, opt:AdamW, lr:1.237551652474726e-05, wd:0.00012874576074322564, bs:32",InceptionResNetV2,39.0,pruned,1,512.0,,0.5,AdamW,1.237551652474726e-05,0.0001287457607432,32,8.0,0.4932844936847687,0.5707316994667053,1.2472275495529177,1.15209698677063,,,,,,,,,,2,a498f50712394b71be6c40bd8e0bdd3a,True,hyperparameter_optimization,2026-08-05 19:21:26.367000+00:00,2026-08-05 19:41:25.281000+00:00
"InceptionResNetV2 | dl:2, du1:128, du2:128, dr:0.4, opt:Adam, lr:0.0009129403330183016, bs:16",InceptionResNetV2,38.0,pruned,2,128.0,128.0,0.4,Adam,0.0009129403330183,,16,9.0,0.6111111044883728,0.6243902444839478,0.9230079650878906,0.8698939681053162,,,,,,,,,,2,17230e13f19242c5b5519432b3f42aa3,True,hyperparameter_optimization,2026-08-05 19:03:31.704000+00:00,2026-08-05 19:21:24.861000+00:00
"InceptionResNetV2 | dl:2, du1:512, du2:256, dr:0.5, opt:AdamW, lr:0.0002817778672181819, wd:1.2793415847024832e-06, bs:16",InceptionResNetV2,37.0,completed,2,512.0,256.0,0.5,AdamW,0.0002817778672181,1.2793415847024832e-06,16,27.0,0.7954822778701782,0.6634146571159363,0.5244895219802856,0.8469828367233276,0.8223038911819458,0.8064713064713065,0.6487804878048781,0.8090988961619698,0.6567223352672699,0.8064713064713065,0.6487804878048781,0.8066788530414726,0.6516769879576645,2,63aa3210cf34471b8e82ff681c9eba2d,True,hyperparameter_optimization,2026-08-05 18:05:25+00:00,2026-08-05 19:03:30.591000+00:00
"InceptionResNetV2 | dl:2, du1:512, du2:512, dr:0.4, opt:AdamW, lr:0.000994208639724888, wd:4.853370746242944e-05, bs:32",InceptionResNetV2,36.0,completed,2,512.0,512.0,0.4,AdamW,0.0009942086397248,4.853370746242944e-05,32,25.0,0.8144078254699707,0.6560975313186646,0.4781376421451568,0.868523120880127,0.8058837652206421,0.818070818070818,0.6463414634146342,0.8233376991918193,0.6490583932706278,0.818070818070818,0.6463414634146342,0.817213499724514,0.647267017170948,2,6e388bbd859a43f980a5c2c5b9e3d679,True,hyperparameter_optimization,2026-08-05 16:59:09.803000+00:00,2026-08-05 18:05:23.603000+00:00
"InceptionResNetV2 | dl:2, du1:128, du2:512, dr:0.5, opt:AdamW, lr:0.0006029806689296597, wd:4.025201263032469e-06, bs:16",InceptionResNetV2,34.0,pruned,2,128.0,512.0,0.5,AdamW,0.0006029806689296,4.025201263032469e-06,16,9.0,0.6172161102294922,0.6317073106765747,0.9398986101150512,0.8993659615516663,,,,,,,,,,2,93dd8a243ae2417c8fa349a444eb41a6,True,hyperparameter_optimization,2026-08-05 07:49:23.154000+00:00,2026-08-05 08:07:28.228000+00:00
"InceptionResNetV2 | dl:2, du1:512, du2:512, dr:0.5, opt:AdamW, lr:0.0005875630121599491, wd:1.3921764477361778e-05, bs:16",InceptionResNetV2,33.0,completed,2,512.0,512.0,0.5,AdamW,0.0005875630121599,1.3921764477361778e-05,16,25.0,0.7857142686843872,0.6634146571159363,0.5326282382011414,0.846605122089386,0.8266245126724243,0.7948717948717948,0.6560975609756098,0.8063955995061024,0.6657561849911018,0.7948717948717948,0.6560975609756098,0.7955286812458204,0.6580640739252,2,5b807a6695a7484d989b7469fdf30aa9,True,hyperparameter_optimization,2026-08-05 06:54:37.187000+00:00,2026-08-05 07:49:21.832000+00:00
"InceptionResNetV2 | dl:2, du1:512, du2:512, dr:0.5, opt:AdamW, lr:0.0009365375333453727, wd:1.0257195259906602e-05, bs:16",InceptionResNetV2,32.0,completed,2,512.0,512.0,0.5,AdamW,0.0009365375333453,1.0257195259906602e-05,16,32.0,0.7851037979125977,0.6609756350517273,0.5279714465141296,0.8207902908325195,0.7891027927398682,0.8235653235653235,0.6609756097560976,0.8280398658944643,0.6688713687212847,0.8235653235653235,0.6609756097560976,0.8228552476374686,0.6630254668770318,2,f44e498029bc44ddbcf6536273151006,True,hyperparameter_optimization,2026-08-05 05:45:21.772000+00:00,2026-08-05 06:54:35.907000+00:00
"InceptionResNetV2 | dl:0, dr:0.5, opt:AdamW, lr:4.376622342802501e-05, wd:7.72320332187177e-07, bs:16",InceptionResNetV2,31.0,pruned,0,,,0.5,AdamW,4.376622342802501e-05,7.72320332187177e-07,16,8.0,0.3968254029750824,0.5658536553382874,1.4830832481384275,1.2350497245788574,,,,,,,,,,2,824d2c1f91f2473d9d5fc084ba62e928,True,hyperparameter_optimization,2026-08-05 05:29:16.666000+00:00,2026-08-05 05:45:20.401000+00:00
"InceptionResNetV2 | dl:2, du1:512, du2:64, dr:0.4, opt:Adam, lr:4.042616317830947e-05, bs:16",InceptionResNetV2,30.0,pruned,2,512.0,64.0,0.4,Adam,4.042616317830947e-05,,16,8.0,0.5573870539665222,0.6243902444839478,1.095014572143555,0.9679409265518188,,,,,,,,,,2,81c91121169748a5a74e5495708a9e7b,True,hyperparameter_optimization,2026-08-05 05:13:11.670000+00:00,2026-08-05 05:29:15.478000+00:00
"InceptionResNetV2 | dl:1, du1:512, dr:0.5, opt:AdamW, lr:9.611964428115969e-05, wd:5.2922759330154854e-06, bs:16",InceptionResNetV2,29.0,pruned,1,512.0,,0.5,AdamW,9.611964428115968e-05,5.292275933015485e-06,16,8.0,0.6831501722335815,0.6170731782913208,0.79204261302948,0.9566451907157898,,,,,,,,,,2,8f328774bfdb44d5b2f6b34133fa935b,True,hyperparameter_optimization,2026-08-05 04:56:57.586000+00:00,2026-08-05 05:13:10.348000+00:00
"InceptionResNetV2 | dl:2, du1:512, du2:512, dr:0.4, opt:AdamW, lr:0.0002889679338874794, wd:5.2265891927448384e-05, bs:16",InceptionResNetV2,28.0,pruned,2,512.0,512.0,0.4,AdamW,0.0002889679338874,5.2265891927448384e-05,16,13.0,0.7332112193107605,0.6146341562271118,0.6616503596305847,0.8586462140083313,,,,,,,,,,2,1afc5bbe305e46c4836aef0b155f4bc7,True,hyperparameter_optimization,2026-08-05 04:30:50.640000+00:00,2026-08-05 04:56:56.238000+00:00
"InceptionResNetV2 | dl:2, du1:256, du2:512, dr:0.5, opt:Adam, lr:0.000983665779982783, bs:16",InceptionResNetV2,27.0,pruned,2,256.0,512.0,0.5,Adam,0.0009836657799827,,16,9.0,0.6196581125259399,0.6121951341629028,0.8892084360122681,0.8971985578536987,,,,,,,,,,2,ae664da0e35543dd97f66624286588f1,True,hyperparameter_optimization,2026-08-05 04:12:09.332000+00:00,2026-08-05 04:30:49.160000+00:00
"InceptionResNetV2 | dl:2, du1:512, du2:512, dr:0.4, opt:AdamW, lr:0.0005422316352158951, wd:6.142098816429653e-06, bs:16",InceptionResNetV2,26.0,completed,2,512.0,512.0,0.4,AdamW,0.0005422316352158,6.142098816429653e-06,16,23.0,0.8162392973899841,0.6804878115653992,0.4698925018310547,0.8494231700897217,0.8061758875846863,0.7869352869352869,0.6609756097560976,0.7978688795755567,0.6714437565457282,0.7869352869352869,0.6609756097560976,0.7869418386116749,0.6604275842750803,2,b5206b9cb0bd4c26be5eea09b2917651,True,hyperparameter_optimization,2026-08-05 03:21:33.234000+00:00,2026-08-05 04:12:08.044000+00:00
"InceptionResNetV2 | dl:2, du1:512, du2:128, dr:0.5, opt:AdamW, lr:0.0009761264562751815, wd:7.875771702039501e-07, bs:16",InceptionResNetV2,25.0,completed,2,512.0,128.0,0.5,AdamW,0.0009761264562751,7.875771702039501e-07,16,33.0,0.7722832560539246,0.6756097674369812,0.5751304626464844,0.8430959582328796,0.8136710524559021,0.8034188034188035,0.6731707317073171,0.8049364890920472,0.6719255981190261,0.8034188034188035,0.6731707317073171,0.7993454609038161,0.6698885557872574,2,7af70727f9c747898b81d0550a44e6ee,True,hyperparameter_optimization,2026-08-05 02:11:04.845000+00:00,2026-08-05 03:21:31.687000+00:00
"InceptionResNetV2 | dl:2, du1:512, du2:512, dr:0.5, opt:AdamW, lr:0.00013613099858633524, wd:6.232717066189769e-05, bs:16",InceptionResNetV2,24.0,completed,2,512.0,512.0,0.5,AdamW,0.0001361309985863,6.232717066189769e-05,16,34.0,0.7991452813148499,0.6804878115653992,0.5386109352111816,0.8129951357841492,0.8081900477409363,0.8284493284493285,0.6609756097560976,0.8305233437036196,0.6597106258864504,0.8284493284493285,0.6609756097560976,0.8267592390042336,0.6587258676643545,2,e680f7b2f93645a995e9e59b9fd6a7fe,True,hyperparameter_optimization,2026-08-05 00:58:09.937000+00:00,2026-08-05 02:11:03.339000+00:00
"InceptionResNetV2 | dl:2, du1:512, du2:512, dr:0.5, opt:AdamW, lr:0.0004722267179839677, wd:5.565090142279162e-06, bs:16",InceptionResNetV2,23.0,pruned,2,512.0,512.0,0.5,AdamW,0.0004722267179839,5.565090142279162e-06,16,14.0,0.6807081699371338,0.6463414430618286,0.7707659006118774,0.8621969819068909,,,,,,,,,,2,a305bdbb72ac4ab0a8d2c61fb15618e8,True,hyperparameter_optimization,2026-08-05 00:29:52.049000+00:00,2026-08-05 00:58:08.479000+00:00
"InceptionResNetV2 | dl:2, du1:512, du2:512, dr:0.5, opt:AdamW, lr:0.0009202592920301748, wd:9.510626730453652e-06, bs:16",InceptionResNetV2,22.0,completed,2,512.0,512.0,0.5,AdamW,0.0009202592920301,9.510626730453652e-06,16,30.0,0.7869352698326111,0.6560975313186646,0.5452821850776672,0.8112903237342834,0.791522204875946,0.8040293040293041,0.6585365853658537,0.8082376206674293,0.6567419451972298,0.8040293040293041,0.6585365853658537,0.8013186619907346,0.6557557452210969,2,3fd9621419a94b318168589cbdb0d5b8,True,hyperparameter_optimization,2026-08-04 23:25:29.176000+00:00,2026-08-05 00:29:50.553000+00:00
"InceptionResNetV2 | dl:2, du1:512, du2:64, dr:0.5, opt:AdamW, lr:0.0003467747361045379, wd:2.2135593933755026e-07, bs:16",InceptionResNetV2,21.0,pruned,2,512.0,64.0,0.5,AdamW,0.0003467747361045,2.2135593933755026e-07,16,8.0,0.593406617641449,0.6341463327407837,1.014340877532959,0.9368924498558044,,,,,,,,,,2,2eb98b7d22794f4b8e4a627eb96e5c06,True,hyperparameter_optimization,2026-08-04 23:09:18.804000+00:00,2026-08-04 23:25:27.495000+00:00
"InceptionResNetV2 | dl:2, du1:256, du2:512, dr:0.4, opt:AdamW, lr:0.00040183694623162114, wd:2.3761634116826698e-06, bs:16",InceptionResNetV2,20.0,completed,2,256.0,512.0,0.4,AdamW,0.0004018369462316,2.3761634116826698e-06,16,27.0,0.7899878025054932,0.6682927012443542,0.507271945476532,0.8541179299354553,0.8101372718811035,0.8192918192918193,0.651219512195122,0.8235567238823162,0.6560840844513137,0.8192918192918193,0.651219512195122,0.8178458276204238,0.650102318808215,2,b3f6ee7dcebb49ef904714ba81d72f99,True,hyperparameter_optimization,2026-08-04 22:10:43.591000+00:00,2026-08-04 23:09:17.224000+00:00
"InceptionResNetV2 | dl:2, du1:512, du2:512, dr:0.30000000000000004, opt:AdamW, lr:6.658547315462709e-05, wd:0.0001381087667010682, bs:16",InceptionResNetV2,19.0,pruned,2,512.0,512.0,0.3,AdamW,6.658547315462709e-05,0.000138108766701,16,9.0,0.6819291710853577,0.6414633989334106,0.7860032916069031,0.887341320514679,,,,,,,,,,2,025dbd4c727f41d387ee244235cd08b7,True,hyperparameter_optimization,2026-08-04 21:52:34.145000+00:00,2026-08-04 22:10:41.810000+00:00
