runName,architecture,optuna_trial,status,conv_layers,filters_layer_1,filters_layer_2,filters_layer_3,kernel_size,strides,dense_layers,dense_units_1,dense_units_2,dropout_rate,optimizer,learning_rate,weight_decay,batch_size,epochs,accuracy,val_accuracy,loss,val_loss,best_val_loss,accuracy_train,accuracy_val,precision_train,precision_val,recall_train,recall_val,f1_train,f1_val,experiment_id,run_id,augmentation,stage,start_time,end_time
"CustomCNN | cl:3, fl1:128, fl2:128, fl3:32, ks:3, st:2, dl:0, dr:0.5, opt:AdamW, lr:0.0005827785956869094, wd:1.1319371449468047e-06, bs:32",CustomCNN,26.0,pruned,3.0,128.0,128.0,32.0,3.0,2.0,0,,,0.5,AdamW,0.0005827785956869,1.1319371449468047e-06,32,9.0,0.4639804661273956,0.3731707334518432,1.375914454460144,1.7276474237442017,,,,,,,,,,3,4e95283737c64fcf91276c54b63f6093,False,hyperparameter_optimization,2026-08-15 23:19:36.036000+00:00,2026-08-15 23:46:09.215000+00:00
"CustomCNN | cl:3, fl1:32, fl2:128, fl3:32, ks:3, st:2, dl:1, du1:128, dr:0.5, opt:AdamW, lr:0.0009616652793197583, wd:0.00033983854686877403, bs:32",CustomCNN,25.0,completed,3.0,32.0,128.0,32.0,3.0,2.0,1,128.0,,0.5,AdamW,0.0009616652793197,0.0003398385468687,32,68.0,0.7069597244262695,0.6512194871902466,0.774840235710144,0.8460687398910522,0.8449840545654297,0.7551892551892552,0.6487804878048781,0.758618034742903,0.648741039631576,0.7551892551892552,0.6487804878048781,0.7540918844311081,0.6429891126087928,3,ecaf279cfe6d4e9fa207729019a7aa05,False,hyperparameter_optimization,2026-08-15 22:20:04.720000+00:00,2026-08-15 23:19:34.017000+00:00
"CustomCNN | cl:3, fl1:32, fl2:128, fl3:128, ks:3, st:2, dl:1, du1:128, dr:0.5, opt:AdamW, lr:0.0002789927275588147, wd:5.803017293310551e-05, bs:32",CustomCNN,24.0,completed,3.0,32.0,128.0,128.0,3.0,2.0,1,128.0,,0.5,AdamW,0.0002789927275588,5.803017293310551e-05,32,53.0,0.6886447072029114,0.6341463327407837,0.8449037671089172,0.869121253490448,0.8679617047309875,0.7393162393162394,0.6268292682926829,0.741581821236556,0.6199081298666899,0.7393162393162394,0.6268292682926829,0.737416431029587,0.6206233920711711,3,24dd1635e3824ea885aae1832a2e1877,False,hyperparameter_optimization,2026-08-15 21:33:18.332000+00:00,2026-08-15 22:20:02.508000+00:00
"CustomCNN | cl:3, fl1:32, fl2:128, fl3:32, ks:3, st:2, dl:1, du1:128, dr:0.5, opt:AdamW, lr:0.0006096837732871549, wd:8.715999687132485e-06, bs:32",CustomCNN,23.0,completed,3.0,32.0,128.0,32.0,3.0,2.0,1,128.0,,0.5,AdamW,0.0006096837732871,8.715999687132485e-06,32,71.0,0.6898657083511353,0.6463414430618286,0.8398188352584839,0.8654555678367615,0.8649963140487671,0.7448107448107448,0.6341463414634146,0.7476177354516257,0.6335033557447012,0.7448107448107448,0.6341463414634146,0.7443003864037829,0.6314129731208293,3,a108f301af544ec493244df72e485c98,False,hyperparameter_optimization,2026-08-15 20:31:10.721000+00:00,2026-08-15 21:33:16.143000+00:00
"CustomCNN | cl:3, fl1:32, fl2:128, fl3:32, ks:3, st:2, dl:1, du1:128, dr:0.5, opt:AdamW, lr:0.0004679144815734239, wd:2.25016805930473e-05, bs:32",CustomCNN,22.0,pruned,3.0,32.0,128.0,32.0,3.0,2.0,1,128.0,,0.5,AdamW,0.0004679144815734,2.25016805930473e-05,32,63.0,0.6752136945724487,0.6146341562271118,0.8769301176071167,0.9003862142562866,,,,,,,,,,3,ee2cbd344d6c42f19372e024d90710ba,False,hyperparameter_optimization,2026-08-15 19:36:22.033000+00:00,2026-08-15 20:31:08.682000+00:00
"CustomCNN | cl:3, fl1:32, fl2:128, fl3:32, ks:3, st:2, dl:1, du1:128, dr:0.5, opt:AdamW, lr:0.0008567010651304592, wd:1.2663505803671305e-06, bs:32",CustomCNN,21.0,completed,3.0,32.0,128.0,32.0,3.0,2.0,1,128.0,,0.5,AdamW,0.0008567010651304,1.2663505803671305e-06,32,85.0,0.7161172032356262,0.6512194871902466,0.7683808207511902,0.8442763090133667,0.8418990969657898,0.7582417582417582,0.6585365853658537,0.7627437569289957,0.6556744336965983,0.7582417582417582,0.6585365853658537,0.7581831250204601,0.6543231866957182,3,919dfe871d064ca6a0fc3dc2449de380,False,hyperparameter_optimization,2026-08-15 18:22:06.192000+00:00,2026-08-15 19:36:20.037000+00:00
"CustomCNN | cl:2, fl1:32, fl2:32, ks:3, st:2, dl:1, du1:32, dr:0.4, opt:AdamW, lr:0.0009715144959381608, wd:0.00022567654759106772, bs:32",CustomCNN,20.0,pruned,2.0,32.0,32.0,,3.0,2.0,1,32.0,,0.4,AdamW,0.0009715144959381,0.000225676547591,32,17.0,0.4829059839248657,0.4780487716197967,1.300654411315918,1.2358512878417969,,,,,,,,,,3,953dc8daf7e248d38cc792e456ee2df7,False,hyperparameter_optimization,2026-08-15 18:09:15.626000+00:00,2026-08-15 18:22:04.132000+00:00
"CustomCNN | cl:3, fl1:32, fl2:16, fl3:64, ks:3, st:2, dl:0, dr:0.5, opt:AdamW, lr:0.0004317155377839001, wd:0.0005724597529605154, bs:32",CustomCNN,19.0,pruned,3.0,32.0,16.0,64.0,3.0,2.0,0,,,0.5,AdamW,0.0004317155377839,0.0005724597529605,32,28.0,0.5152625441551208,0.5731707215309143,1.1968748569488523,1.0892698764801023,,,,,,,,,,3,e845ae80bd0b4fc0b6bee17f2b3d0f50,False,hyperparameter_optimization,2026-08-15 17:48:25.146000+00:00,2026-08-15 18:09:13.605000+00:00
"CustomCNN | cl:3, fl1:64, fl2:128, fl3:16, ks:3, st:2, dl:1, du1:128, dr:0.5, opt:AdamW, lr:8.056533929845486e-05, wd:4.514597634492008e-05, bs:32",CustomCNN,18.0,pruned,3.0,64.0,128.0,16.0,3.0,2.0,1,128.0,,0.5,AdamW,8.056533929845486e-05,4.514597634492008e-05,32,8.0,0.4041514098644256,0.495121955871582,1.476966381072998,1.3825888633728027,,,,,,,,,,3,714e0bfb171942cf9eb775c165cd402d,False,hyperparameter_optimization,2026-08-15 17:35:57.141000+00:00,2026-08-15 17:48:23.110000+00:00
"CustomCNN | cl:2, fl1:32, fl2:128, ks:3, st:2, dl:0, dr:0.5, opt:AdamW, lr:0.0002653076539318496, wd:0.00014600302002944335, bs:32",CustomCNN,17.0,pruned,2.0,32.0,128.0,,3.0,2.0,0,,,0.5,AdamW,0.0002653076539318,0.0001460030200294,32,12.0,0.4395604431629181,0.4707317054271698,1.457349181175232,1.376356601715088,,,,,,,,,,3,9976a3007a93438eb957ffdd43a11ace,False,hyperparameter_optimization,2026-08-15 17:25:33.919000+00:00,2026-08-15 17:35:55.058000+00:00
"CustomCNN | cl:3, fl1:32, fl2:128, fl3:32, ks:3, st:2, dl:1, du1:128, dr:0.5, opt:AdamW, lr:0.00019295792300171068, wd:0.00012867051785780026, bs:32",CustomCNN,16.0,completed,3.0,32.0,128.0,32.0,3.0,2.0,1,128.0,,0.5,AdamW,0.0001929579230017,0.0001286705178578,32,73.0,0.6660561561584473,0.6463414430618286,0.8928624391555786,0.8956524133682251,0.8939483165740967,0.7258852258852259,0.6609756097560976,0.7294601837278938,0.657316258013971,0.7258852258852259,0.6609756097560976,0.7238192474583036,0.6558060222207487,3,17f248d279dd4b1da8aa67e91155aca9,False,hyperparameter_optimization,2026-08-15 16:21:49.061000+00:00,2026-08-15 17:25:32.040000+00:00
"CustomCNN | cl:3, fl1:32, fl2:16, fl3:32, ks:3, st:2, dl:1, du1:128, dr:0.5, opt:AdamW, lr:0.00020223393501578684, wd:0.00013324159444351368, bs:32",CustomCNN,15.0,pruned,3.0,32.0,16.0,32.0,3.0,2.0,1,128.0,,0.5,AdamW,0.0002022339350157,0.0001332415944435,32,38.0,0.5885226130485535,0.5585365891456604,1.0763609409332275,1.041568160057068,,,,,,,,,,3,536437a802d04ac7a41eb6834d7293e8,False,hyperparameter_optimization,2026-08-15 15:53:35.042000+00:00,2026-08-15 16:21:47.089000+00:00
"CustomCNN | cl:3, fl1:64, fl2:32, fl3:16, ks:3, st:2, dl:0, dr:0.5, opt:AdamW, lr:0.0009754684611903029, wd:0.0003869645866328984, bs:32",CustomCNN,14.0,pruned,3.0,64.0,32.0,16.0,3.0,2.0,0,,,0.5,AdamW,0.0009754684611903,0.0003869645866328,32,8.0,0.3974359035491943,0.3414634168148041,1.4673985242843628,1.457313895225525,,,,,,,,,,3,c5ff740265be47dd8a8434f981d66530,False,hyperparameter_optimization,2026-08-15 15:42:12.578000+00:00,2026-08-15 15:53:32.838000+00:00
"CustomCNN | cl:3, fl1:32, fl2:128, fl3:32, ks:3, st:2, dl:1, du1:128, dr:0.5, opt:AdamW, lr:0.0008291554745098488, wd:0.0003690468367735953, bs:32",CustomCNN,13.0,completed,3.0,32.0,128.0,32.0,3.0,2.0,1,128.0,,0.5,AdamW,0.0008291554745098,0.0003690468367735,32,78.0,0.7069597244262695,0.6560975313186646,0.7799655795097351,0.8248192667961121,0.8219095468521118,0.7680097680097681,0.6609756097560976,0.7719243297353054,0.6616649675127042,0.7680097680097681,0.6609756097560976,0.7675691502460456,0.6560470058302279,3,6e358b6b790e4fceab3e0d6bc61b58d8,False,hyperparameter_optimization,2026-08-15 14:34:02.652000+00:00,2026-08-15 15:42:10.466000+00:00
"CustomCNN | cl:3, fl1:32, fl2:128, fl3:32, ks:3, st:2, dl:1, du1:128, dr:0.5, opt:AdamW, lr:0.0008444089174111167, wd:1.0317268476159013e-06, bs:32",CustomCNN,12.0,completed,3.0,32.0,128.0,32.0,3.0,2.0,1,128.0,,0.5,AdamW,0.0008444089174111,1.0317268476159013e-06,32,78.0,0.6898657083511353,0.6560975313186646,0.8279680609703064,0.8654563426971436,0.8636783957481384,0.742979242979243,0.651219512195122,0.743784911631757,0.6479722601651245,0.742979242979243,0.651219512195122,0.7409248764638018,0.6479561571507094,3,6bbf8ac0c0234bfd9a9a79cb4a47df55,False,hyperparameter_optimization,2026-08-15 13:25:57.183000+00:00,2026-08-15 14:34:00.579000+00:00
"CustomCNN | cl:3, fl1:32, fl2:128, fl3:32, ks:3, st:2, dl:1, du1:128, dr:0.5, opt:AdamW, lr:0.0009129403330183016, wd:0.0002699400552674412, bs:32",CustomCNN,11.0,completed,3.0,32.0,128.0,32.0,3.0,2.0,1,128.0,,0.5,AdamW,0.0009129403330183,0.0002699400552674,32,65.0,0.6990231871604919,0.6536585092544556,0.8136007189750671,0.8564051985740662,0.8558493852615356,0.7252747252747253,0.6536585365853659,0.7277843071984512,0.6500467507175061,0.7252747252747253,0.6536585365853659,0.7232391539679369,0.6470953310608403,3,9154d48c4f544920acfce9d190737d42,False,hyperparameter_optimization,2026-08-15 12:29:16.888000+00:00,2026-08-15 13:25:55.055000+00:00
"CustomCNN | cl:3, fl1:64, fl2:32, fl3:128, ks:3, st:2, dl:0, dr:0.5, opt:AdamW, lr:1.0343084701920198e-05, wd:0.0007906619048808754, bs:32",CustomCNN,10.0,pruned,3.0,64.0,32.0,128.0,3.0,2.0,0,,,0.5,AdamW,1.0343084701920198e-05,0.0007906619048808,32,8.0,0.2600732743740082,0.3317073285579681,2.0228607654571533,1.6034481525421145,,,,,,,,,,3,c4ffe3a0a79b47fcafc86b5c8d03f694,False,hyperparameter_optimization,2026-08-15 12:17:54.288000+00:00,2026-08-15 12:29:14.756000+00:00
"CustomCNN | cl:2, fl1:32, fl2:64, ks:3, st:1, dl:1, du1:128, dr:0.4, opt:Adam, lr:1.9233403454841256e-05, bs:16",CustomCNN,9.0,pruned,2.0,32.0,64.0,,3.0,1.0,1,128.0,,0.4,Adam,1.9233403454841256e-05,,16,8.0,0.3479853570461273,0.4097560942173004,1.5983678102493286,1.561919927597046,,,,,,,,,,3,ce1f40948ac24598ba427f05be23f93e,False,hyperparameter_optimization,2026-08-15 11:41:58.238000+00:00,2026-08-15 12:17:52.249000+00:00
"CustomCNN | cl:2, fl1:128, fl2:128, ks:5, st:2, dl:1, du1:64, dr:0.4, opt:Adam, lr:0.000851984823406573, bs:16",CustomCNN,8.0,pruned,2.0,128.0,128.0,,5.0,2.0,1,64.0,,0.4,Adam,0.0008519848234065,,16,44.0,0.5616605877876282,0.5756097435951233,1.1007356643676758,1.033860683441162,,,,,,,,,,3,e6d5b47be4af49f2a46f1e1f52edf207,False,hyperparameter_optimization,2026-08-15 09:22:54.104000+00:00,2026-08-15 11:41:56.507000+00:00
"CustomCNN | cl:3, fl1:32, fl2:128, fl3:32, ks:3, st:2, dl:1, du1:128, dr:0.4, opt:Adam, lr:5.83746735932849e-05, bs:16",CustomCNN,7.0,completed,3.0,32.0,128.0,32.0,3.0,2.0,1,128.0,,0.4,Adam,5.83746735932849e-05,,16,78.0,0.6312576532363892,0.6243902444839478,0.980574071407318,0.9688461422920228,0.9682297110557556,0.6965811965811965,0.624390243902439,0.6983488420670932,0.6177033837400503,0.6965811965811965,0.624390243902439,0.6918689705996056,0.613319416591634,3,8321e009c2ed43bcbef98e41674b6b21,False,hyperparameter_optimization,2026-08-15 08:17:47.168000+00:00,2026-08-15 09:22:52.295000+00:00
"CustomCNN | cl:2, fl1:16, fl2:16, ks:5, st:1, dl:0, dr:0.4, opt:Adam, lr:0.0009789616339668918, bs:16",CustomCNN,6.0,completed,2.0,16.0,16.0,,5.0,1.0,0,,,0.4,Adam,0.0009789616339668,,16,61.0,0.4645909667015075,0.5268292427062988,1.37333881855011,1.2253137826919556,1.213539958000183,0.5177045177045178,0.5170731707317073,0.4977538990356205,0.5052088904893033,0.5177045177045178,0.5170731707317073,0.4979704237972122,0.494342919299106,3,a8a3bdb39a174e94afa65e316bd2eda7,False,hyperparameter_optimization,2026-08-15 05:39:06.610000+00:00,2026-08-15 08:17:45.151000+00:00
"CustomCNN | cl:2, fl1:16, fl2:64, ks:5, st:2, dl:1, du1:32, dr:0.5, opt:Adam, lr:9.967678007079282e-05, bs:16",CustomCNN,5.0,completed,2.0,16.0,64.0,,5.0,2.0,1,32.0,,0.5,Adam,9.967678007079282e-05,,16,62.0,0.449938952922821,0.5414634346961975,1.3691651821136477,1.2249698638916016,1.223557949066162,0.5421245421245421,0.526829268292683,0.5296415964596258,0.5117518418794025,0.5421245421245421,0.526829268292683,0.53171117319629,0.5090503405036009,3,c3275d49bc4b420bb686651e2ca954a6,False,hyperparameter_optimization,2026-08-15 05:10:34.793000+00:00,2026-08-15 05:39:04.780000+00:00
"CustomCNN | cl:3, fl1:32, fl2:128, fl3:32, ks:3, st:1, dl:2, du1:128, du2:64, dr:0.5, opt:AdamW, lr:0.000591982721994638, wd:2.832551564039751e-06, bs:32",CustomCNN,4.0,completed,3.0,32.0,128.0,32.0,3.0,1.0,2,128.0,64.0,0.5,AdamW,0.0005919827219946,2.832551564039751e-06,32,86.0,0.5897436141967773,0.5902438759803772,1.0962525606155396,0.9656778573989868,0.9646047949790956,0.6428571428571429,0.5902439024390244,0.640788055531131,0.5878265819766297,0.6428571428571429,0.5902439024390244,0.6376396144918961,0.5827828478053512,3,e2ff2bc086934744ba7beae9426438ad,False,hyperparameter_optimization,2026-08-14 19:57:06.130000+00:00,2026-08-15 05:10:32.924000+00:00
"CustomCNN | cl:1, fl1:128, ks:3, st:1, dl:2, du1:64, du2:64, dr:0.3, opt:Adam, lr:5.9279057383810905e-05, bs:16",CustomCNN,3.0,completed,1.0,128.0,,,3.0,1.0,2,64.0,64.0,0.3,Adam,5.9279057383810905e-05,,16,55.0,0.4163614213466644,0.4707317054271698,1.4604496955871582,1.3107411861419678,1.3017663955688477,0.4768009768009768,0.4926829268292683,0.4652664688379673,0.513805431125122,0.4768009768009768,0.4926829268292683,0.4436719198938563,0.465678022161041,3,87f2f876a3ef445d940735b6319799ad,False,hyperparameter_optimization,2026-08-14 10:09:28.656000+00:00,2026-08-14 19:57:03.865000+00:00
"CustomCNN | cl:1, fl1:16, ks:5, st:1, dl:2, du1:64, du2:64, dr:0.4, opt:AdamW, lr:6.878450923484218e-05, wd:2.6781227936710606e-05, bs:32",CustomCNN,2.0,completed,1.0,16.0,,,5.0,1.0,2,64.0,64.0,0.4,AdamW,6.878450923484218e-05,2.6781227936710606e-05,32,39.0,0.3760683834552765,0.4024390280246734,1.5592542886734009,1.445827603340149,1.4269803762435913,0.4023199023199023,0.424390243902439,0.402360456862671,0.3663555623262565,0.4023199023199023,0.424390243902439,0.3273600704816437,0.3372507993286863,3,c835a5b0bb3244fa844ba0a2a4a54cdc,False,hyperparameter_optimization,2026-08-14 09:03:16.510000+00:00,2026-08-14 10:09:26.858000+00:00
"CustomCNN | cl:3, fl1:128, fl2:128, fl3:64, ks:5, st:1, dl:2, du1:32, du2:64, dr:0.3, opt:AdamW, lr:0.0004134244120858096, wd:4.487028920282427e-06, bs:32",CustomCNN,1.0,completed,3.0,128.0,128.0,64.0,5.0,1.0,2,32.0,64.0,0.3,AdamW,0.0004134244120858,4.487028920282427e-06,32,100.0,0.5866910815238953,0.6073170900344849,1.0869994163513184,0.9822989106178284,0.9814136028289796,0.6672771672771672,0.6073170731707317,0.6650432855877741,0.6043783564238004,0.6672771672771672,0.6073170731707317,0.6586102873565988,0.5957387867954529,3,791014196d624aa4ba3392fc6637a4bc,False,hyperparameter_optimization,2026-08-12 22:00:06.008000+00:00,2026-08-14 09:03:14.667000+00:00
"CustomCNN | cl:2, fl1:32, fl2:64, ks:5, st:2, dl:2, du1:128, du2:64, dr:0.4, opt:Adam, lr:0.0003801203282728584, bs:16",CustomCNN,0.0,completed,2.0,32.0,64.0,,5.0,2.0,2,128.0,64.0,0.4,Adam,0.0003801203282728,,16,97.0,0.5402930378913879,0.5707316994667053,1.1528120040893557,1.0027996301651,1.0020595788955688,0.6251526251526252,0.5707317073170731,0.6116357829761028,0.560351183220613,0.6251526251526252,0.5707317073170731,0.6123316328826617,0.5565981999545027,3,56c4c4a4309e4f44a74a0c5d6cc69256,False,hyperparameter_optimization,2026-08-12 20:41:25.114000+00:00,2026-08-12 22:00:03.538000+00:00
